order_id,state,city_tier,occasion
ORD010816,Illinois,Tier 3,religious-fasting
ORD010817,Illinois,Tier 2,late-night
ORD010818,California,Tier 1,late-night
ORD010819,New York,Tier 1,late-night
ORD010820,California,Tier 2,gym
ORD010821,Texas,Tier 1,late-night
ORD010822,Florida,Tier 2,late-night
ORD010823,California,Tier 3,marathon-prep
ORD010824,Calfornia,Tier 1,festive
ORD010825,NY,Unknown,marathon-prep
ORD010826,California,Unknown,daily snack
ORD010827,New York,Tier 1,marathon-prep
ORD010828,California,Tier 1,late-night
ORD010829,New York,Tier 1,late-night
ORD010830,Colorado,Tier 3,road-trip
ORD010831,Florida,Tier 1,late-night
ORD010832,NY,Tier 2,festive
ORD010833,Washington,Unknown,on-the-go
ORD010834,Colorado,Tier 1,on-the-go
ORD010835,Georgia,Tier 1,late-night
ORD010836,Florida,Tier 3,daily snack
ORD010838,Colorado,Tier 1,on-the-go
ORD010840,Florida,Tier 1,marathon-prep
ORD010841,California,Tier 1,late-night
ORD010842,Illinois,Tier 1,on-the-go
ORD010843,Calfornia,Tier 1,late-night
ORD010844,NY,Tier 3,festive
ORD010845,Washington,Tier 1,late-night
ORD010846,Illinois,Tier 1,late-night
ORD010847,Calfornia,Tier 1,festive
ORD010848,California,Tier 2,religious-fasting
ORD010849,Colorado,Tier 1,late-night
ORD010850,Colorado,Tier 1,late-night
ORD010851,Colorado,Tier 1,on-the-go
ORD010852,NY,Tier 1,late-night
ORD010853,NY,Tier 3,road-trip
ORD010854,Illinois,Tier 2,late-night
ORD010855,Colorado,Tier 1,marathon-prep
ORD010857,Calfornia,Tier 3,festive
ORD010858,Georgia,Tier 1,road-trip
ORD010859,Colorado,Tier 2,daily snack
ORD010860,Florida,Tier 1,festive
ORD010861,Georgia,Tier 1,festive
ORD010862,Florida,Tier 2,on-the-go
ORD010863,New York,Tier 2,late-night
ORD010864,Texas,Tier 1,gym
ORD010865,New York,Tier 1,marathon-prep
ORD010866,California,Tier 2,festive
ORD010867,Washington,Unknown,religious-fasting
ORD010868,Illinois,Tier 2,road-trip
ORD010869,New York,Tier 1,daily snack
ORD010870,Florida,Tier 1,daily snack
ORD010871,Washington,Tier 1,marathon-prep
ORD010872,NY,Tier 1,gym
ORD010873,New York,Tier 3,religious-fasting
ORD010874,Texas,Tier 2,road-trip
ORD010875,Illinois,Tier 1,late-night
ORD010876,California,Tier 2,religious-fasting
ORD010877,New York,Tier 2,festive
ORD010878,NY,Tier 1,road-trip
ORD010879,Georgia,Unknown,gym
ORD010880,Florida,Tier 1,gym
ORD010881,California,Tier 2,on-the-go
ORD010882,Calfornia,Tier 2,gym
ORD010883,Texas,Unknown,gym
ORD010884,New York,Tier 1,late-night
ORD010885,NY,Tier 2,festive
ORD010886,Florida,Tier 1,late-night
ORD010887,Illinois,Tier 2,late-night
ORD010888,Texas,Tier 1,festive
ORD010889,California,Tier 1,late-night
ORD010890,Calfornia,Tier 1,late-night
ORD010891,NY,Tier 1,daily snack
ORD010892,Washington,Tier 3,late-night
ORD010893,Texas,Tier 3,religious-fasting
ORD010894,Colorado,Tier 3,gym
ORD010895,Georgia,Tier 1,festive
ORD010896,Calfornia,Tier 3,late-night
ORD010897,Florida,Tier 3,late-night
ORD010898,Calfornia,Tier 1,on-the-go
ORD010899,Texas,Tier 2,marathon-prep
ORD010900,Georgia,Tier 3,on-the-go
ORD010901,Florida,Tier 3,late-night
ORD010902,NY,Tier 2,festive
ORD010903,Washington,Tier 2,religious-fasting
ORD010904,California,Tier 2,daily snack
ORD010905,New York,Tier 2,late-night
ORD010906,Calfornia,Tier 2,marathon-prep
ORD010907,Illinois,Tier 2,marathon-prep
ORD010908,Calfornia,Unknown,gym
ORD010909,Calfornia,Tier 2,on-the-go
ORD010910,California,Tier 3,religious-fasting
ORD010911,Illinois,Tier 2,religious-fasting
ORD010912,California,Tier 2,late-night
ORD010913,Colorado,Tier 3,marathon-prep
ORD010914,NY,Tier 1,marathon-prep
ORD010915,Calfornia,Tier 3,festive
ORD010916,California,Tier 1,late-night
ORD010918,Illinois,Tier 1,marathon-prep
ORD010919,Calfornia,Tier 1,religious-fasting
ORD010920,Texas,Tier 2,gym
ORD010921,Illinois,Unknown,on-the-go
ORD010922,Florida,Unknown,marathon-prep
ORD010924,Florida,Tier 2,daily snack
ORD010925,Colorado,Tier 3,marathon-prep
ORD010926,Calfornia,Tier 1,late-night
ORD010927,Florida,Tier 3,religious-fasting
ORD010928,New York,Tier 1,on-the-go
ORD010929,Colorado,Tier 1,on-the-go
ORD010930,Colorado,Tier 2,religious-fasting
ORD010931,Colorado,Tier 1,festive
ORD010932,New York,Tier 1,road-trip
ORD010934,Georgia,Tier 2,late-night
ORD010935,Illinois,Unknown,daily snack
ORD010936,Calfornia,Tier 1,road-trip
ORD010937,Illinois,Tier 3,road-trip
ORD010938,Calfornia,Tier 2,religious-fasting
ORD010939,California,Tier 2,festive
ORD010940,Calfornia,Tier 3,on-the-go
ORD010941,Calfornia,Tier 1,road-trip
ORD010942,Colorado,Tier 3,religious-fasting
ORD010943,Colorado,Tier 2,daily snack
ORD010944,Georgia,Tier 1,on-the-go
ORD010945,New York,Tier 1,late-night
ORD010946,Calfornia,Unknown,gym
ORD010947,Calfornia,Tier 1,on-the-go
ORD010948,California,Tier 1,late-night
ORD010949,NY,Tier 1,late-night
ORD010950,Illinois,Tier 1,late-night
ORD010951,NY,Unknown,road-trip
ORD010952,Florida,Tier 3,late-night
ORD010953,Calfornia,Tier 3,daily snack
ORD010954,California,Tier 1,late-night
ORD010955,Calfornia,Tier 2,gym
ORD010956,NY,Tier 3,daily snack
ORD010957,Georgia,Tier 3,festive
ORD010958,Texas,Tier 2,late-night
ORD010959,Colorado,Tier 2,on-the-go
ORD010960,Calfornia,Tier 3,road-trip
ORD010961,Florida,Tier 2,on-the-go
ORD010962,Calfornia,Tier 1,religious-fasting
ORD010963,Colorado,Tier 3,daily snack
ORD010964,Texas,Tier 1,late-night
ORD010965,Florida,Tier 1,gym
ORD010966,Washington,Tier 1,late-night
ORD010967,NY,Tier 3,late-night
ORD010968,Texas,Tier 2,gym
ORD010970,Texas,Unknown,gym
ORD010971,Calfornia,Tier 3,festive
ORD010972,Texas,Tier 3,religious-fasting
ORD010973,Colorado,Tier 2,road-trip
ORD010974,Colorado,Tier 1,late-night
ORD010975,Georgia,Tier 1,late-night
ORD010976,Texas,Unknown,road-trip
ORD010977,New York,Tier 1,on-the-go
ORD010978,NY,Unknown,daily snack
ORD010979,Colorado,Unknown,marathon-prep
ORD010980,New York,Tier 1,late-night
ORD010981,Calfornia,Tier 1,late-night
ORD010982,NY,Tier 1,late-night
ORD010983,Calfornia,Tier 1,late-night
ORD010984,Calfornia,Tier 1,late-night
ORD010985,Georgia,Tier 1,daily snack
ORD010986,Calfornia,Tier 2,marathon-prep
ORD010987,Georgia,Unknown,on-the-go
ORD010988,Florida,Tier 1,late-night
ORD010989,Florida,Tier 3,gym
ORD010990,Florida,Tier 2,late-night
ORD010992,California,Tier 1,road-trip
ORD010993,Washington,Unknown,on-the-go
ORD010994,Calfornia,Tier 3,religious-fasting
ORD010995,New York,Tier 3,gym
ORD010996,Washington,Unknown,marathon-prep
ORD010997,Florida,Tier 1,late-night
ORD010998,Calfornia,Tier 2,late-night
ORD010999,Illinois,Tier 2,marathon-prep
ORD011000,Texas,Tier 1,late-night
ORD011001,New York,Tier 1,late-night
ORD011003,California,Tier 3,late-night
ORD011004,Colorado,Tier 1,late-night
ORD011005,Florida,Tier 2,on-the-go
ORD011006,Washington,Tier 1,religious-fasting
ORD011007,New York,Tier 1,religious-fasting
ORD011008,Calfornia,Unknown,festive
ORD011009,Calfornia,Tier 1,road-trip
ORD011011,Washington,Tier 3,festive
ORD011012,Illinois,Tier 3,marathon-prep
ORD011013,Illinois,Unknown,late-night
ORD011014,Georgia,Tier 3,late-night
ORD011015,New York,Tier 3,late-night
ORD011016,Illinois,Unknown,marathon-prep
ORD011017,New York,Tier 2,festive
ORD011018,Illinois,Tier 3,gym
ORD011019,NY,Tier 2,marathon-prep
ORD011020,California,Tier 1,late-night
ORD011021,Texas,Tier 3,religious-fasting
ORD011022,New York,Tier 2,religious-fasting
ORD011024,Florida,Tier 3,on-the-go
ORD011025,NY,Tier 3,marathon-prep
ORD011026,Washington,Tier 2,festive
ORD011027,NY,Tier 1,on-the-go
ORD011028,Calfornia,Tier 2,religious-fasting
ORD011029,Colorado,Tier 3,road-trip
ORD011030,Texas,Tier 2,on-the-go
ORD011031,Illinois,Tier 3,gym
ORD011032,Georgia,Tier 3,marathon-prep
ORD011033,Calfornia,Tier 2,on-the-go
ORD011034,Georgia,Tier 3,late-night
ORD011035,Washington,Tier 1,festive
ORD011036,Colorado,Tier 1,marathon-prep
ORD011037,Florida,Tier 1,road-trip
ORD011038,Texas,Tier 1,road-trip
ORD011039,New York,Tier 2,gym
ORD011040,Illinois,Tier 1,late-night
ORD011041,Texas,Tier 2,religious-fasting
ORD011042,Texas,Tier 1,festive
ORD011043,Florida,Tier 1,marathon-prep
ORD011044,New York,Tier 3,religious-fasting
ORD011045,California,Unknown,marathon-prep
ORD011046,Florida,Tier 1,road-trip
ORD011047,New York,Tier 2,festive
ORD011048,Calfornia,Unknown,road-trip
ORD011049,New York,Tier 1,late-night
ORD011050,Illinois,Tier 1,marathon-prep
ORD011051,Colorado,Tier 1,daily snack
ORD011052,Florida,Tier 2,late-night
ORD011053,Texas,Tier 3,religious-fasting
ORD011054,Florida,Unknown,late-night
ORD011055,Florida,Tier 3,on-the-go
ORD011056,Georgia,Tier 3,road-trip
ORD011057,Texas,Tier 1,late-night
ORD011058,New York,Tier 1,late-night
ORD011059,Colorado,Tier 1,festive
ORD011060,Texas,Tier 3,on-the-go
ORD011061,California,Tier 2,gym
ORD011062,NY,Tier 3,road-trip
ORD011063,California,Tier 1,late-night
ORD011064,Georgia,Tier 1,religious-fasting
ORD011065,Washington,Tier 2,gym
ORD011066,New York,Tier 1,daily snack
ORD011067,Washington,Tier 1,festive
ORD011068,California,Tier 2,on-the-go
ORD011069,New York,Unknown,religious-fasting
ORD011070,Washington,Unknown,religious-fasting
ORD011071,Texas,Tier 1,late-night
ORD011072,Calfornia,Tier 3,late-night
ORD011073,New York,Tier 3,festive
ORD011074,Georgia,Tier 1,festive
ORD011075,Florida,Tier 3,road-trip
ORD011076,Colorado,Tier 2,on-the-go
ORD011078,New York,Tier 3,festive
ORD011079,Washington,Tier 3,late-night
ORD011081,Florida,Tier 2,gym
ORD011082,California,Tier 3,marathon-prep
ORD011083,Georgia,Tier 2,festive
ORD011084,Illinois,Tier 1,gym
ORD011085,NY,Tier 2,festive
ORD011086,Colorado,Tier 1,gym
ORD011087,Washington,Unknown,road-trip
ORD011088,Illinois,Unknown,road-trip
ORD011090,Florida,Tier 1,late-night
ORD011091,New York,Tier 1,religious-fasting
ORD011092,New York,Tier 2,religious-fasting
ORD011093,Georgia,Tier 1,late-night
ORD011094,Calfornia,Tier 2,marathon-prep
ORD011095,Colorado,Tier 2,late-night
ORD011096,California,Tier 2,gym
ORD011097,New York,Tier 1,marathon-prep
ORD011098,Washington,Unknown,road-trip
ORD011099,Calfornia,Tier 1,marathon-prep
ORD011100,Washington,Tier 3,late-night
ORD011101,Georgia,Tier 3,road-trip
ORD011102,Illinois,Tier 2,late-night
ORD011103,NY,Tier 3,marathon-prep
ORD011104,Georgia,Tier 2,festive
ORD011105,Washington,Tier 2,daily snack
ORD011106,New York,Tier 2,road-trip
ORD011107,Colorado,Tier 1,late-night
ORD011108,California,Unknown,marathon-prep
ORD011109,Florida,Tier 1,late-night
ORD011111,California,Tier 1,gym
ORD011112,Calfornia,Tier 3,daily snack
ORD011113,Colorado,Tier 2,religious-fasting
ORD011114,Florida,Tier 2,late-night
ORD011115,Florida,Tier 1,on-the-go
ORD011116,Calfornia,Tier 2,festive
ORD011117,California,Tier 2,late-night
ORD011118,Washington,Tier 1,religious-fasting
ORD011119,Washington,Tier 3,religious-fasting
ORD011120,Calfornia,Tier 3,religious-fasting
ORD011121,Illinois,Tier 1,late-night
ORD011122,New York,Tier 1,late-night
ORD011123,Calfornia,Tier 2,marathon-prep
ORD011124,Colorado,Tier 1,festive
ORD011126,Illinois,Tier 1,late-night
ORD011127,Texas,Tier 3,daily snack
ORD011128,NY,Tier 2,festive
ORD011129,New York,Tier 3,marathon-prep
ORD011130,Calfornia,Tier 1,on-the-go
ORD011131,NY,Tier 2,religious-fasting
ORD011132,Calfornia,Tier 2,late-night
ORD011133,Illinois,Tier 1,late-night
ORD011134,Georgia,Tier 1,late-night
ORD011135,New York,Tier 1,gym
ORD011136,Washington,Tier 3,daily snack
ORD011137,Calfornia,Unknown,religious-fasting
ORD011138,New York,Tier 1,marathon-prep
ORD011139,NY,Tier 3,religious-fasting
ORD011140,Calfornia,Tier 1,late-night
ORD011141,NY,Tier 3,on-the-go
ORD011142,New York,Tier 2,on-the-go
ORD011143,New York,Tier 2,on-the-go
ORD011144,Washington,Tier 1,on-the-go
ORD011145,New York,Tier 3,marathon-prep
ORD011146,New York,Tier 1,religious-fasting
ORD011147,Texas,Tier 1,late-night
ORD011148,New York,Tier 3,gym
ORD011149,California,Tier 2,late-night
ORD011150,Colorado,Tier 1,daily snack
ORD011151,NY,Tier 2,on-the-go
ORD011152,Calfornia,Tier 1,religious-fasting
ORD011153,Illinois,Tier 1,religious-fasting
ORD011154,Georgia,Tier 1,late-night
ORD011155,New York,Unknown,marathon-prep
ORD011156,Georgia,Tier 3,on-the-go
ORD011157,Illinois,Tier 1,marathon-prep
ORD011158,Texas,Unknown,marathon-prep
ORD011159,California,Tier 3,daily snack
ORD011160,New York,Tier 3,festive
ORD011161,Washington,Tier 3,late-night
ORD011162,Colorado,Tier 1,late-night
ORD011163,Texas,Tier 2,daily snack
ORD011164,Texas,Tier 2,festive
ORD011165,California,Tier 2,on-the-go
ORD011166,Washington,Tier 2,on-the-go
ORD011167,Washington,Tier 2,road-trip
ORD011168,Georgia,Tier 2,gym
ORD011169,Washington,Tier 1,late-night
ORD011170,Calfornia,Tier 1,road-trip
ORD011171,Florida,Unknown,religious-fasting
ORD011172,Colorado,Tier 2,on-the-go
ORD011173,Illinois,Tier 1,late-night
ORD011174,Colorado,Tier 2,religious-fasting
ORD011175,California,Tier 3,religious-fasting
ORD011176,Colorado,Tier 1,daily snack
ORD011177,Calfornia,Tier 1,religious-fasting
ORD011178,Washington,Tier 3,gym
ORD011179,New York,Tier 2,late-night
ORD011180,Washington,Tier 2,festive
ORD011181,Texas,Unknown,festive
ORD011182,Calfornia,Tier 2,religious-fasting
ORD011183,Texas,Tier 1,late-night
ORD011184,New York,Tier 1,road-trip
ORD011185,Florida,Tier 1,festive
ORD011186,New York,Tier 3,on-the-go
ORD011187,New York,Tier 1,late-night
ORD011188,Colorado,Tier 3,gym
ORD011189,NY,Tier 1,gym
ORD011190,New York,Tier 2,daily snack
ORD011191,Texas,Tier 3,late-night
ORD011192,Calfornia,Tier 1,on-the-go
ORD011193,Texas,Tier 1,late-night
ORD011194,Texas,Tier 3,festive
ORD011195,Washington,Tier 1,on-the-go
ORD011196,Calfornia,Tier 3,festive
ORD011197,Calfornia,Tier 1,late-night
ORD011198,Florida,Tier 1,late-night
ORD011199,Calfornia,Unknown,road-trip
ORD011200,Calfornia,Tier 1,daily snack
ORD011201,Colorado,Tier 1,road-trip
ORD011202,Calfornia,Tier 3,festive
ORD011203,Calfornia,Tier 1,late-night
ORD011204,California,Tier 2,gym
ORD011205,Texas,Tier 1,festive
ORD011206,New York,Unknown,marathon-prep
ORD011207,Florida,Tier 1,late-night
ORD011208,Washington,Tier 2,road-trip
ORD011209,California,Unknown,late-night
ORD011210,Washington,Tier 1,religious-fasting
ORD011211,Texas,Tier 1,late-night
ORD011212,NY,Tier 2,daily snack
ORD011213,Florida,Tier 1,marathon-prep
ORD011214,New York,Tier 1,on-the-go
ORD011215,Georgia,Tier 1,late-night
ORD011216,Washington,Tier 1,late-night
ORD011217,New York,Unknown,religious-fasting
ORD011218,Colorado,Tier 1,on-the-go
ORD011219,NY,Tier 3,marathon-prep
ORD011220,NY,Tier 1,road-trip
ORD011221,California,Tier 2,marathon-prep
ORD011222,Calfornia,Tier 1,religious-fasting
ORD011223,Washington,Tier 2,gym
ORD011224,Georgia,Tier 1,marathon-prep
ORD011225,Florida,Tier 1,religious-fasting
ORD011227,Illinois,Tier 3,religious-fasting
ORD011228,Illinois,Tier 1,late-night
ORD011229,Colorado,Unknown,religious-fasting
ORD011230,Texas,Tier 2,religious-fasting
ORD011231,Illinois,Unknown,late-night
ORD011232,Texas,Tier 2,late-night
ORD011233,Illinois,Unknown,religious-fasting
ORD011234,Florida,Tier 1,late-night
ORD011235,Illinois,Tier 3,on-the-go
ORD011236,NY,Tier 1,late-night
ORD011237,California,Tier 2,gym
ORD011238,California,Tier 1,road-trip
ORD011239,Calfornia,Unknown,late-night
ORD011240,Illinois,Tier 3,religious-fasting
ORD011241,California,Tier 1,on-the-go
ORD011242,Georgia,Tier 3,late-night
ORD011243,Illinois,Tier 1,late-night
ORD011244,Georgia,Tier 3,religious-fasting
ORD011245,NY,Tier 1,late-night
ORD011246,Florida,Tier 2,gym
ORD011247,Florida,Tier 1,late-night
ORD011249,Georgia,Tier 3,late-night
ORD011250,New York,Tier 1,late-night
ORD011251,NY,Tier 1,marathon-prep
ORD011252,Florida,Tier 3,festive
ORD011253,Illinois,Tier 2,gym
ORD011254,Illinois,Tier 3,religious-fasting
ORD011255,Washington,Tier 2,late-night
ORD011256,Georgia,Tier 1,gym
ORD011257,Washington,Tier 1,religious-fasting
ORD011258,Illinois,Tier 2,daily snack
ORD011259,Washington,Tier 3,religious-fasting
ORD011260,Washington,Tier 1,late-night
ORD011261,Florida,Tier 1,marathon-prep
ORD011262,NY,Tier 1,late-night
ORD011263,Colorado,Tier 1,late-night
ORD011264,Washington,Tier 1,late-night
ORD011265,Illinois,Tier 1,religious-fasting
ORD011266,Texas,Tier 2,religious-fasting
ORD011268,NY,Tier 2,on-the-go
ORD011269,Illinois,Tier 1,late-night
ORD011271,Washington,Tier 3,marathon-prep
ORD011272,Georgia,Tier 3,festive
ORD011273,NY,Tier 3,road-trip
ORD011274,Calfornia,Tier 1,late-night
ORD011275,Georgia,Tier 1,festive
ORD011276,Texas,Tier 1,religious-fasting
ORD011277,California,Unknown,road-trip
ORD011278,Calfornia,Tier 3,gym
ORD011279,New York,Tier 1,road-trip
ORD011280,Calfornia,Tier 2,daily snack
ORD011281,Colorado,Tier 1,marathon-prep
ORD011282,Calfornia,Tier 2,religious-fasting
ORD011283,NY,Tier 3,daily snack
ORD011284,Illinois,Unknown,religious-fasting
ORD011285,Washington,Tier 2,late-night
ORD011286,Calfornia,Tier 2,religious-fasting
ORD011287,Colorado,Tier 2,festive
ORD011288,Illinois,Tier 2,festive
ORD011289,California,Unknown,festive
ORD011290,Illinois,Tier 2,on-the-go
ORD011291,New York,Tier 2,late-night
ORD011292,Florida,Tier 1,late-night
ORD011293,NY,Tier 2,on-the-go
ORD011294,Texas,Tier 1,road-trip
ORD011295,Washington,Unknown,marathon-prep
ORD011296,NY,Unknown,on-the-go
ORD011297,Illinois,Tier 2,marathon-prep
ORD011298,Texas,Tier 2,on-the-go
ORD011299,Texas,Tier 3,marathon-prep
ORD011300,New York,Tier 1,religious-fasting
ORD011301,Colorado,Unknown,religious-fasting
ORD011302,California,Tier 1,on-the-go
ORD011303,Texas,Tier 3,festive
ORD011304,Florida,Tier 2,late-night
ORD011305,NY,Tier 1,late-night
ORD011306,Washington,Tier 1,festive
ORD011307,Florida,Tier 1,late-night
ORD011308,Texas,Tier 2,religious-fasting
ORD011309,Washington,Tier 1,late-night
ORD011310,Florida,Tier 2,on-the-go
ORD011311,Florida,Unknown,festive
ORD011312,Washington,Tier 1,late-night
ORD011313,Illinois,Tier 1,late-night
ORD011314,Illinois,Tier 2,road-trip
ORD011315,NY,Tier 1,religious-fasting
ORD011316,NY,Tier 3,festive
ORD011317,Illinois,Tier 1,late-night
ORD011318,Georgia,Tier 2,festive
ORD011319,New York,Tier 1,daily snack
ORD011320,Washington,Tier 2,gym
ORD011321,NY,Tier 2,on-the-go
ORD011322,California,Tier 2,gym
ORD011323,Texas,Tier 1,marathon-prep
ORD011324,Florida,Tier 3,religious-fasting
ORD011325,Texas,Tier 1,late-night
ORD011326,Florida,Tier 2,late-night
ORD011328,California,Tier 2,festive
ORD011329,New York,Tier 1,on-the-go
ORD011330,Florida,Tier 1,religious-fasting
ORD011331,Illinois,Tier 1,late-night
ORD011332,Texas,Tier 2,on-the-go
ORD011333,Calfornia,Tier 3,on-the-go
ORD011334,Texas,Tier 2,marathon-prep
ORD011335,Florida,Unknown,on-the-go
ORD011336,NY,Tier 2,daily snack
ORD011337,New York,Tier 1,late-night
ORD011338,Washington,Tier 3,gym
ORD011339,New York,Tier 1,daily snack
ORD011341,Calfornia,Tier 2,daily snack
ORD011342,Texas,Tier 2,road-trip
ORD011343,Florida,Tier 3,daily snack
ORD011344,Colorado,Unknown,religious-fasting
ORD011345,Colorado,Unknown,marathon-prep
ORD011346,Colorado,Unknown,festive
ORD011347,Florida,Tier 3,marathon-prep
ORD011348,Florida,Tier 2,festive
ORD011349,Georgia,Tier 1,late-night
ORD011350,Calfornia,Tier 2,daily snack
ORD011351,NY,Unknown,on-the-go
ORD011352,New York,Tier 1,daily snack
ORD011353,New York,Tier 2,festive
ORD011354,Calfornia,Tier 2,daily snack
ORD011356,Washington,Tier 2,festive
ORD011357,Washington,Tier 3,marathon-prep
ORD011358,Florida,Tier 3,marathon-prep
ORD011359,Illinois,Tier 1,religious-fasting
ORD011360,New York,Tier 2,road-trip
ORD011361,Georgia,Unknown,gym
ORD011362,Colorado,Tier 3,late-night
ORD011363,NY,Tier 2,festive
ORD011364,Calfornia,Unknown,festive
ORD011365,Georgia,Tier 2,festive
ORD011366,Texas,Tier 1,late-night
ORD011367,Florida,Tier 3,late-night
ORD011368,California,Tier 2,daily snack
ORD011369,Colorado,Tier 1,late-night
ORD011370,Texas,Tier 2,gym
ORD011371,Florida,Tier 3,late-night
ORD011372,California,Tier 3,marathon-prep
ORD011373,New York,Tier 2,daily snack
ORD011374,NY,Tier 1,late-night
ORD011375,Washington,Tier 1,festive
ORD011376,California,Tier 1,festive
ORD011377,Washington,Tier 1,marathon-prep
ORD011378,Illinois,Tier 1,festive
ORD011379,Texas,Tier 2,daily snack
ORD011380,Washington,Tier 2,religious-fasting
ORD011381,Georgia,Unknown,on-the-go
ORD011382,NY,Tier 2,daily snack
ORD011383,Texas,Tier 1,late-night
ORD011384,Texas,Tier 3,late-night
ORD011385,California,Tier 3,road-trip
ORD011386,Calfornia,Tier 1,late-night
ORD011387,New York,Tier 2,on-the-go
ORD011388,Colorado,Unknown,on-the-go
ORD011389,Texas,Tier 2,festive
ORD011390,Georgia,Unknown,daily snack
ORD011391,Florida,Unknown,religious-fasting
ORD011392,Georgia,Tier 2,on-the-go
ORD011393,New York,Tier 1,late-night
ORD011394,Illinois,Tier 1,late-night
ORD011395,Calfornia,Tier 1,religious-fasting
ORD011396,California,Tier 1,marathon-prep
ORD011397,Georgia,Tier 1,late-night
